AU(T+D).SGE,#NAME?,,,,,,,,,,,,,,,,,,,,,,,
__,___,___,___,___,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_
Time,last,volume,amt,settle,ask5,ask4,ask3,ask2,ask1,bid1,bid2,bid3,bid4,bid5,asize5,asize4,asize3,asize2,asize1,bsize1,bsize2,bsize3,bsize4,bsize5
#NAME?,392.890,2324000.000,913977020.000,,393.920,393.900,393.800,393.790,393.700,393.540,393.520,392.960,392.830,392.800,1.000,1.000,2.000,1.000,2.000,5.000,10.000,4.000,50.000,3.000
2022-10-25 09:00:00,392.890,2324000.000,913977020.000,,393.800,393.790,393.710,393.700,393.690,393.540,393.520,392.960,392.830,392.800,25.000,1.000,50.000,91.000,4.000,6.000,5.000,10.000,4.000,50.000
2022-10-25 09:00:00,392.890,2324000.000,913977020.000,,393.900,393.800,393.790,393.710,393.700,393.540,393.520,392.960,392.830,392.800,1.000,25.000,1.000,50.000,91.000,3.000,4.000,5.000,10.000,4.000
2022-10-25 09:00:01,392.890,2324000.000,913977020.000,,393.800,393.790,393.710,393.700,393.690,393.540,393.520,393.200,392.960,392.830,25.000,1.000,50.000,83.000,1.000,3.000,4.000,4.000,4.000,4.000
2022-10-25 09:00:01,392.890,2324000.000,913977020.000,,393.920,393.900,393.800,393.790,393.700,393.540,393.200,393.120,392.960,392.830,1.000,50.000,83.000,1.000,1.000,9.000,4.000,3.000,4.000,4.000
2022-10-25 09:00:02,392.890,2324000.000,913977020.000,,393.920,393.900,393.800,393.790,393.700,393.640,393.540,393.200,393.120,392.960,1.000,25.000,1.000,50.000,82.000,10.000,4.000,3.000,4.000,4.000
2022-10-25 09:00:02,393.640,2330000.000,916338860.000,,393.920,393.900,393.800,393.790,393.700,393.640,393.200,393.120,392.960,392.830,25.000,1.000,50.000,86.000,4.000,4.000,3.000,4.000,4.000,4.000
2022-10-25 09:00:02,393.640,2336000.000,918700700.000,,393.920,393.900,393.800,393.790,393.700,393.640,393.200,393.120,392.960,392.830,1.000,50.000,86.000,4.000,4.000,9.000,1.000,4.000,3.000,4.000
2022-10-25 09:00:02,393.640,2342000.000,921062540.000,,393.920,393.900,393.800,393.790,393.700,393.640,393.200,393.120,392.960,392.830,1.000,50.000,86.000,4.000,4.000,2.000,10.000,1.000,4.000,3.000
2022-10-25 09:00:03,393.640,2346000.000,922637100.000,,393.920,393.900,393.800,393.790,393.700,393.640,393.300,393.200,393.120,392.960,1.000,50.000,86.000,4.000,4.000,2.000,2.000,10.000,1.000,4.000
2022-10-25 09:00:03,393.640,2346000.000,922637100.000,,393.920,393.900,393.800,393.790,393.700,393.660,393.650,393.640,393.300,393.200,1.000,50.000,86.000,4.000,2.000,2.000,2.000,10.000,1.000,4.000
2022-10-25 09:00:04,393.640,2346000.000,922637100.000,,393.920,393.900,393.800,393.790,393.700,393.660,393.640,393.300,393.120,392.960,86.000,4.000,1.000,2.000,1.000,2.000,10.000,1.000,4.000,3.000
2022-10-25 09:00:05,393.640,2346000.000,922637100.000,,393.920,393.900,393.800,393.790,393.700,393.660,393.640,393.120,392.960,392.830,4.000,1.000,1.000,1.000,1.000,2.000,9.000,1.000,4.000,3.000
2022-10-25 09:00:07,393.640,2346000.000,922637100.000,,393.920,393.900,393.800,393.790,393.700,393.660,393.640,393.120,392.960,392.830,1.000,1.000,1.000,1.000,1.000,9.000,1.000,4.000,3.000,4.000
2022-10-25 09:00:19,393.660,2348000.000,923424420.000,,393.920,393.900,393.800,393.790,393.700,393.660,393.640,393.120,392.960,392.830,4.000,1.000,1.000,2.000,2.000,9.000,1.000,4.000,3.000,4.000
2022-10-25 09:00:19,393.660,2348000.000,923424420.000,,393.920,393.900,393.800,393.790,393.700,393.660,393.640,393.360,393.120,392.960,1.000,1.000,2.000,1.000,1.000,9.000,1.000,4.000,3.000,4.000
2022-10-25 09:00:20,393.700,2352000.000,924999220.000,,393.980,393.920,393.900,393.800,393.790,393.660,393.640,393.360,393.120,392.960,1.000,2.000,1.000,1.000,3.000,10.000,1.000,4.000,3.000,4.000
2022-10-25 09:00:20,393.700,2352000.000,924999220.000,,393.980,393.920,393.900,393.800,393.790,393.670,393.660,393.640,393.360,393.120,4.000,1.000,1.000,2.000,1.000,10.000,1.000,4.000,3.000,4.000
2022-10-25 09:00:20,393.700,2352000.000,924999220.000,,393.980,393.920,393.900,393.800,393.790,393.670,393.660,393.640,393.360,393.120,1.000,5.000,2.000,4.000,9.000,4.000,1.000,1.000,7.000,10.000
2022-10-25 09:00:22,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.670,393.660,393.640,393.360,393.120,2.000,1.000,4.000,3.000,7.000,4.000,7.000,10.000,4.000,50.000
2022-10-25 09:00:22,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.660,393.640,393.360,393.120,392.960,2.000,1.000,4.000,3.000,5.000,5.000,7.000,10.000,4.000,50.000
2022-10-25 09:00:23,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.660,393.640,393.360,393.120,392.960,1.000,2.000,1.000,4.000,3.000,5.000,7.000,10.000,4.000,50.000
2022-10-25 09:00:23,393.700,2352000.000,924999220.000,,393.900,393.800,393.790,393.780,393.770,393.660,393.640,393.360,393.120,392.960,2.000,1.000,4.000,4.000,2.000,7.000,10.000,4.000,50.000,3.000
2022-10-25 09:00:24,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.660,393.640,393.360,393.120,392.960,4.000,4.000,2.000,2.000,1.000,1.000,3.000,10.000,11.000,10.000
2022-10-25 09:00:25,393.700,2352000.000,924999220.000,,393.980,393.920,393.900,393.800,393.790,393.660,393.640,393.360,393.120,392.960,1.000,4.000,4.000,1.000,2.000,1.000,3.000,4.000,11.000,10.000
2022-10-25 09:00:25,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.660,393.640,393.360,393.120,392.960,4.000,1.000,2.000,2.000,6.000,1.000,3.000,4.000,11.000,10.000
2022-10-25 09:00:26,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.660,393.640,393.360,393.120,392.960,4.000,1.000,2.000,1.000,6.000,1.000,3.000,4.000,11.000,10.000
2022-10-25 09:00:27,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.660,393.640,393.360,393.120,392.960,4.000,1.000,2.000,1.000,6.000,3.000,4.000,11.000,10.000,4.000
2022-10-25 09:00:27,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.660,393.640,393.360,393.120,392.960,4.000,1.000,2.000,1.000,6.000,1.000,4.000,4.000,11.000,10.000
2022-10-25 09:00:29,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.670,393.660,393.640,393.360,393.120,4.000,1.000,2.000,1.000,6.000,4.000,4.000,6.000,10.000,4.000
2022-10-25 09:00:30,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.670,393.660,393.640,393.360,393.120,4.000,4.000,1.000,2.000,1.000,3.000,1.000,4.000,4.000,6.000
2022-10-25 09:00:30,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.660,393.640,393.360,393.120,392.960,4.000,1.000,2.000,1.000,2.000,3.000,1.000,4.000,4.000,6.000
2022-10-25 09:00:32,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.780,393.670,393.660,393.640,393.360,393.120,1.000,2.000,1.000,1.000,1.000,2.000,1.000,1.000,4.000,6.000
2022-10-25 09:00:33,393.700,2352000.000,924999220.000,,393.900,393.800,393.790,393.780,393.750,393.670,393.660,393.640,393.360,393.120,2.000,1.000,1.000,1.000,4.000,2.000,1.000,1.000,4.000,6.000
2022-10-25 09:00:33,393.700,2352000.000,924999220.000,,393.900,393.800,393.790,393.750,393.740,393.670,393.660,393.640,393.360,393.120,1.000,4.000,4.000,1.000,3.000,1.000,3.000,1.000,1.000,4.000
2022-10-25 09:00:33,393.700,2352000.000,924999220.000,,393.900,393.800,393.790,393.750,393.740,393.670,393.660,393.640,393.360,393.120,1.000,4.000,4.000,1.000,3.000,2.000,1.000,1.000,1.000,1.000
2022-10-25 09:00:34,393.700,2352000.000,924999220.000,,393.900,393.800,393.790,393.750,393.740,393.670,393.660,393.640,393.360,393.120,1.000,4.000,3.000,3.000,1.000,1.000,2.000,1.000,1.000,1.000
2022-10-25 09:00:34,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.750,393.670,393.660,393.640,393.360,393.120,2.000,1.000,4.000,3.000,1.000,1.000,1.000,2.000,1.000,1.000
2022-10-25 09:00:35,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.750,393.670,393.660,393.640,393.360,393.120,1.000,2.000,1.000,4.000,3.000,1.000,1.000,1.000,2.000,1.000
2022-10-25 09:00:47,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.750,393.670,393.660,393.360,393.120,392.960,2.000,1.000,4.000,3.000,6.000,1.000,1.000,1.000,1.000,2.000
2022-10-25 09:00:47,393.700,2352000.000,924999220.000,,393.920,393.900,393.800,393.790,393.750,393.680,393.670,393.660,393.360,393.120,2.000,1.000,4.000,7.000,2.000,1.000,1.000,1.000,4.000,6.000
2022-10-25 09:00:50,393.680,2356000.000,926573940.000,,393.920,393.900,393.800,393.790,393.750,393.680,393.670,393.660,393.360,393.120,1.000,2.000,1.000,3.000,2.000,1.000,1.000,1.000,4.000,6.000
2022-10-25 09:00:55,393.750,2358000.000,927361440.000,,393.980,393.920,393.900,393.800,393.790,393.680,393.670,393.660,393.360,393.120,2.000,1.000,4.000,1.000,3.000,2.000,1.000,1.000,1.000,4.000
2022-10-25 09:00:55,393.750,2358000.000,927361440.000,,393.980,393.920,393.900,393.800,393.790,393.680,393.670,393.360,393.120,392.960,2.000,1.000,4.000,1.000,1.000,1.000,2.000,1.000,1.000,1.000
2022-10-25 09:00:56,393.750,2358000.000,927361440.000,,393.980,393.920,393.900,393.800,393.790,393.780,393.680,393.670,393.360,393.120,1.000,16.000,2.000,1.000,4.000,1.000,1.000,2.000,1.000,1.000
2022-10-25 09:00:56,393.790,2364000.000,929724160.000,,393.980,393.920,393.900,393.800,393.790,393.780,393.360,393.120,392.960,392.830,2.000,1.000,4.000,5.000,7.000,1.000,1.000,1.000,2.000,1.000
2022-10-25 09:00:56,393.790,2376000.000,934449640.000,,393.980,393.920,393.900,393.800,393.790,393.780,393.360,393.120,392.960,392.830,2.000,1.000,4.000,4.000,7.000,2.000,1.000,1.000,1.000,2.000
2022-10-25 09:00:56,393.790,2380000.000,936024800.000,,393.980,393.920,393.900,393.800,393.790,393.780,393.360,393.120,392.960,392.830,2.000,1.000,4.000,4.000,4.000,1.000,2.000,1.000,1.000,1.000
2022-10-25 09:00:57,393.790,2384000.000,937599960.000,,393.980,393.920,393.900,393.800,393.790,393.780,393.360,393.120,392.960,392.830,4.000,4.000,4.000,3.000,14.000,1.000,1.000,2.000,1.000,1.000
2022-10-25 09:00:58,393.780,2386000.000,938387520.000,,393.920,393.900,393.800,393.790,393.700,393.360,393.120,392.960,392.830,392.800,82.000,30.000,4.000,3.000,11.000,1.000,6.000,1.000,1.000,2.000
2022-10-25 09:00:58,393.790,2406000.000,946263140.000,,393.980,393.920,393.900,393.800,393.790,393.370,393.360,393.350,393.120,392.960,82.000,30.000,4.000,3.000,11.000,1.000,1.000,6.000,1.000,1.000
2022-10-25 09:00:59,393.740,2412000.000,948625580.000,,393.980,393.920,393.900,393.800,393.790,393.720,393.380,393.370,393.360,393.350,82.000,30.000,5.000,3.000,11.000,1.000,1.000,6.000,1.000,1.000
2022-10-25 09:00:59,393.740,2412000.000,948625580.000,,393.980,393.920,393.900,393.800,393.790,393.730,393.720,393.380,393.370,393.360,50.000,82.000,30.000,5.000,8.000,2.000,1.000,1.000,6.000,1.000
2022-10-25 09:01:04,393.740,2412000.000,948625580.000,,393.920,393.900,393.800,393.790,393.780,393.730,393.720,393.380,393.370,393.360,50.000,82.000,30.000,5.000,8.000,1.000,2.000,1.000,1.000,6.000
2022-10-25 09:01:15,393.740,2412000.000,948625580.000,,393.920,393.900,393.800,393.790,393.780,393.740,393.730,393.720,393.380,393.370,50.000,82.000,30.000,5.000,8.000,2.000,1.000,1.000,6.000,1.000
2022-10-25 09:01:16,393.790,2416000.000,950200720.000,,393.980,393.920,393.900,393.800,393.790,393.740,393.730,393.720,393.380,393.370,82.000,30.000,5.000,8.000,2.000,2.000,1.000,1.000,6.000,1.000
2022-10-25 09:01:16,393.790,2420000.000,951775880.000,,393.990,393.980,393.920,393.900,393.800,393.740,393.730,393.380,393.370,393.360,82.000,30.000,5.000,6.000,13.000,3.000,1.000,2.000,1.000,1.000
2022-10-25 09:01:17,393.790,2420000.000,951775880.000,,393.990,393.980,393.920,393.900,393.800,393.760,393.740,393.730,393.380,393.370,50.000,82.000,30.000,5.000,6.000,6.000,1.000,1.000,2.000,1.000
2022-10-25 09:01:17,393.790,2420000.000,951775880.000,,393.980,393.970,393.920,393.900,393.800,393.760,393.740,393.730,393.380,393.370,50.000,82.000,30.000,5.000,6.000,2.000,2.000,1.000,1.000,6.000
2022-10-25 09:01:18,393.800,2424000.000,953351080.000,,393.980,393.970,393.920,393.900,393.800,393.760,393.740,393.730,393.380,393.370,50.000,82.000,30.000,5.000,6.000,2.000,1.000,1.000,6.000,1.000
2022-10-25 09:01:18,393.800,2468000.000,970678280.000,,393.980,393.970,393.920,393.900,393.800,393.760,393.740,393.730,393.380,393.370,30.000,10.000,5.000,2.000,6.000,2.000,1.000,2.000,1.000,1.000
2022-10-25 09:01:21,393.800,2532000.000,995881480.000,,393.980,393.970,393.920,393.900,393.800,393.760,393.740,393.730,393.380,393.370,30.000,10.000,5.000,2.000,6.000,1.000,2.000,1.000,1.000,6.000
2022-10-25 09:01:21,393.800,2544000.000,1000607080.000,,393.990,393.980,393.970,393.920,393.900,393.760,393.740,393.730,393.380,393.370,30.000,10.000,5.000,2.000,6.000,1.000,1.000,6.000,1.000,1.000
2022-10-25 09:01:32,393.800,2544000.000,1000607080.000,,393.990,393.980,393.970,393.920,393.900,393.800,393.760,393.740,393.730,393.380,30.000,10.000,5.000,2.000,6.000,1.000,6.000,1.000,1.000,2.000
2022-10-25 09:01:32,393.800,2544000.000,1000607080.000,,393.990,393.980,393.970,393.920,393.900,393.800,393.760,393.740,393.380,393.370,30.000,10.000,5.000,2.000,6.000,5.000,1.000,2.000,1.000,1.000
2022-10-25 09:01:34,393.800,2544000.000,1000607080.000,,393.980,393.970,393.920,393.900,393.890,393.800,393.760,393.740,393.380,393.370,10.000,5.000,2.000,6.000,4.000,5.000,1.000,2.000,1.000,1.000
2022-10-25 09:01:35,393.800,2544000.000,1000607080.000,,393.980,393.970,393.920,393.900,393.890,393.800,393.760,393.740,393.380,393.370,10.000,5.000,2.000,6.000,4.000,1.000,5.000,1.000,2.000,1.000
2022-10-25 09:01:36,393.800,2544000.000,1000607080.000,,393.980,393.970,393.920,393.900,393.890,393.800,393.760,393.740,393.380,393.370,10.000,5.000,2.000,6.000,4.000,2.000,5.000,1.000,2.000,1.000
2022-10-25 09:01:36,393.800,2552000.000,1003757480.000,,393.980,393.970,393.920,393.900,393.890,393.760,393.740,393.380,393.370,393.360,10.000,5.000,2.000,6.000,4.000,1.000,5.000,1.000,2.000,1.000
2022-10-25 09:01:37,393.800,2552000.000,1003757480.000,,393.980,393.970,393.920,393.900,393.890,393.760,393.380,393.370,393.360,393.350,10.000,5.000,2.000,6.000,4.000,2.000,1.000,1.000,1.000,5.000
2022-10-25 09:01:39,393.800,2552000.000,1003757480.000,,393.970,393.920,393.900,393.890,393.880,393.760,393.380,393.370,393.360,393.350,10.000,5.000,2.000,6.000,4.000,5.000,2.000,10.000,4.000,50.000
2022-10-25 09:01:39,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.880,393.870,393.760,393.380,393.370,393.360,393.350,10.000,5.000,2.000,6.000,4.000,5.000,3.000,5.000,2.000,10.000
2022-10-25 09:01:40,393.800,2552000.000,1003757480.000,,393.900,393.890,393.880,393.870,393.860,393.760,393.380,393.370,393.360,393.350,5.000,1.000,2.000,6.000,4.000,1.000,5.000,3.000,4.000,5.000
2022-10-25 09:01:41,393.800,2552000.000,1003757480.000,,393.890,393.880,393.870,393.860,393.850,393.760,393.380,393.370,393.360,393.350,1.000,6.000,2.000,6.000,4.000,1.000,5.000,3.000,4.000,5.000
2022-10-25 09:01:42,393.800,2552000.000,1003757480.000,,393.890,393.880,393.870,393.860,393.850,393.760,393.380,393.370,393.360,393.350,1.000,6.000,2.000,6.000,5.000,1.000,5.000,3.000,4.000,5.000
2022-10-25 09:01:43,393.800,2552000.000,1003757480.000,,393.900,393.890,393.880,393.870,393.850,393.760,393.380,393.370,393.360,393.350,6.000,2.000,6.000,5.000,1.000,1.000,5.000,3.000,4.000,5.000
2022-10-25 09:01:43,393.800,2552000.000,1003757480.000,,393.890,393.880,393.870,393.860,393.850,393.760,393.380,393.370,393.360,393.350,2.000,6.000,5.000,1.000,1.000,1.000,4.000,5.000,2.000,10.000
2022-10-25 09:01:44,393.800,2552000.000,1003757480.000,,393.900,393.890,393.880,393.870,393.850,393.760,393.380,393.370,393.360,393.350,2.000,6.000,5.000,1.000,1.000,4.000,5.000,2.000,10.000,4.000
2022-10-25 09:01:45,393.800,2552000.000,1003757480.000,,393.890,393.880,393.870,393.860,393.850,393.760,393.380,393.370,393.360,393.350,2.000,6.000,5.000,1.000,1.000,5.000,3.000,4.000,4.000,5.000
2022-10-25 09:01:46,393.800,2552000.000,1003757480.000,,393.890,393.880,393.870,393.860,393.850,393.760,393.380,393.370,393.360,393.350,2.000,6.000,5.000,1.000,1.000,1.000,5.000,3.000,3.000,4.000
2022-10-25 09:01:46,393.800,2552000.000,1003757480.000,,393.890,393.880,393.870,393.860,393.850,393.760,393.380,393.370,393.360,393.350,6.000,5.000,1.000,1.000,1.000,1.000,5.000,3.000,3.000,4.000
2022-10-25 09:01:47,393.800,2552000.000,1003757480.000,,393.900,393.890,393.880,393.870,393.850,393.760,393.380,393.370,393.360,393.350,1.000,1.000,1.000,1.000,4.000,1.000,5.000,3.000,3.000,4.000
2022-10-25 09:01:48,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.880,393.850,393.760,393.380,393.370,393.360,393.350,1.000,1.000,1.000,2.000,4.000,1.000,5.000,3.000,3.000,4.000
2022-10-25 09:01:54,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.880,393.850,393.760,393.380,393.370,393.360,393.350,1.000,1.000,1.000,2.000,4.000,1.000,1.000,5.000,3.000,3.000
2022-10-25 09:01:54,393.800,2552000.000,1003757480.000,,393.970,393.920,393.900,393.890,393.850,393.760,393.380,393.370,393.360,393.350,1.000,1.000,2.000,2.000,1.000,1.000,1.000,1.000,5.000,3.000
2022-10-25 09:01:55,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.850,393.840,393.760,393.380,393.370,393.360,393.350,6.000,1.000,1.000,2.000,2.000,1.000,1.000,1.000,1.000,5.000
2022-10-25 09:02:01,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.850,393.840,393.760,393.380,393.370,393.360,393.350,7.000,6.000,1.000,1.000,2.000,1.000,1.000,1.000,5.000,3.000
2022-10-25 09:02:01,393.800,2552000.000,1003757480.000,,393.970,393.920,393.900,393.890,393.850,393.760,393.380,393.370,393.360,393.350,1.000,7.000,6.000,1.000,1.000,1.000,1.000,1.000,1.000,5.000
2022-10-25 09:02:03,393.800,2552000.000,1003757480.000,,393.970,393.920,393.900,393.890,393.850,393.760,393.380,393.370,393.360,393.350,5.000,1.000,7.000,6.000,1.000,1.000,1.000,1.000,1.000,5.000
2022-10-25 09:02:10,393.800,2552000.000,1003757480.000,,393.970,393.920,393.900,393.890,393.850,393.770,393.760,393.380,393.370,393.360,5.000,1.000,7.000,6.000,1.000,1.000,1.000,1.000,1.000,1.000
2022-10-25 09:02:12,393.800,2552000.000,1003757480.000,,393.970,393.920,393.900,393.890,393.850,393.780,393.770,393.760,393.380,393.370,10.000,5.000,1.000,7.000,6.000,1.000,1.000,1.000,1.000,1.000
2022-10-25 09:02:36,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.850,393.840,393.780,393.770,393.760,393.380,393.370,10.000,5.000,1.000,7.000,4.000,1.000,1.000,1.000,1.000,1.000
2022-10-25 09:02:37,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.850,393.840,393.780,393.770,393.380,393.370,393.360,10.000,5.000,1.000,7.000,4.000,1.000,1.000,1.000,1.000,1.000
2022-10-25 09:02:38,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.850,393.840,393.800,393.780,393.770,393.380,393.370,10.000,5.000,1.000,7.000,2.000,1.000,1.000,1.000,1.000,1.000
2022-10-25 09:02:38,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.850,393.840,393.810,393.800,393.780,393.380,393.370,10.000,5.000,1.000,7.000,2.000,1.000,1.000,1.000,1.000,1.000
2022-10-25 09:02:38,393.800,2552000.000,1003757480.000,,393.920,393.900,393.890,393.850,393.840,393.820,393.810,393.800,393.780,393.380,30.000,10.000,5.000,1.000,7.000,1.000,1.000,1.000,1.000,1.000
2022-10-25 09:02:46,393.840,2554000.000,1004545160.000,,393.970,393.920,393.900,393.890,393.850,393.820,393.810,393.780,393.380,393.370,30.000,10.000,5.000,1.000,7.000,5.000,1.000,1.000,1.000,1.000
2022-10-25 09:02:48,393.850,2558000.000,1006120560.000,,393.980,393.970,393.920,393.900,393.890,393.820,393.810,393.380,393.370,393.360,30.000,10.000,5.000,1.000,7.000,1.000,5.000,1.000,1.000,1.000
2022-10-25 09:02:56,393.850,2558000.000,1006120560.000,,393.980,393.970,393.920,393.900,393.890,393.880,393.820,393.810,393.380,393.370,10.000,5.000,1.000,7.000,1.000,1.000,1.000,5.000,1.000,1.000
2022-10-25 09:02:57,393.850,2558000.000,1006120560.000,,393.980,393.970,393.920,393.900,393.890,393.880,393.380,393.370,393.360,393.350,10.000,5.000,1.000,7.000,1.000,3.000,1.000,1.000,5.000,1.000
2022-10-25 09:02:57,393.890,2562000.000,1007696120.000,,393.980,393.970,393.920,393.900,393.890,393.880,393.380,393.370,393.360,393.350,10.000,5.000,1.000,7.000,1.000,2.000,1.000,1.000,5.000,1.000
2022-10-25 09:02:59,393.890,2566000.000,1009271680.000,,393.980,393.970,393.920,393.900,393.890,393.880,393.380,393.370,393.360,393.350,10.000,5.000,1.000,7.000,1.000,2.000,2.000,1.000,5.000,1.000
2022-10-25 09:02:59,393.890,2568000.000,1010059460.000,,393.990,393.980,393.970,393.920,393.900,393.890,393.880,393.380,393.370,393.360,5.000,1.000,7.000,3.000,1.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:00,393.900,2570000.000,1010847260.000,,393.990,393.980,393.970,393.920,393.900,393.890,393.880,393.380,393.370,393.360,1.000,7.000,3.000,1.000,3.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:00,393.900,2572000.000,1011635060.000,,394.000,393.990,393.980,393.970,393.920,393.900,393.890,393.880,393.380,393.370,5.000,3.000,2.000,1.000,3.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:00,393.900,2572000.000,1011635060.000,,394.000,393.990,393.980,393.970,393.920,393.900,393.890,393.880,393.560,393.380,3.000,2.000,1.000,3.000,2.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:03,393.890,2576000.000,1013210640.000,,394.000,393.990,393.980,393.970,393.920,393.880,393.560,393.380,393.370,393.360,5.000,3.000,2.000,1.000,3.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:03,393.880,2592000.000,1019512720.000,,394.000,393.990,393.980,393.970,393.920,393.560,393.380,393.370,393.360,393.350,3.000,2.000,1.000,4.000,3.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:04,393.880,2592000.000,1019512720.000,,393.990,393.980,393.970,393.920,393.910,393.900,393.570,393.560,393.550,393.380,3.000,2.000,1.000,4.000,5.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:04,393.890,2604000.000,1024239400.000,,393.980,393.970,393.920,393.910,393.870,393.570,393.560,393.550,393.380,393.370,2.000,1.000,4.000,5.000,2.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:04,393.840,2606000.000,1025027080.000,,393.990,393.980,393.970,393.920,393.910,393.800,393.740,393.580,393.570,393.560,3.000,2.000,1.000,4.000,5.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:08,393.840,2606000.000,1025027080.000,,393.990,393.980,393.970,393.920,393.910,393.570,393.560,393.550,393.380,393.370,3.000,2.000,1.000,39.000,5.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:09,393.840,2606000.000,1025027080.000,,393.990,393.980,393.970,393.920,393.910,393.740,393.680,393.580,393.570,393.560,3.000,2.000,1.000,41.000,5.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:09,393.840,2606000.000,1025027080.000,,393.980,393.970,393.920,393.910,393.900,393.740,393.680,393.570,393.560,393.550,3.000,2.000,1.000,46.000,5.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:10,393.840,2606000.000,1025027080.000,,393.980,393.970,393.920,393.910,393.900,393.740,393.680,393.570,393.560,393.550,3.000,1.000,46.000,3.000,1.000,2.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:11,393.840,2606000.000,1025027080.000,,393.980,393.970,393.920,393.910,393.900,393.740,393.680,393.570,393.560,393.550,3.000,1.000,46.000,3.000,1.000,1.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:11,393.840,2606000.000,1025027080.000,,393.980,393.970,393.920,393.910,393.900,393.740,393.680,393.570,393.560,393.550,5.000,3.000,1.000,46.000,3.000,1.000,2.000,5.000,1.000,1.000
2022-10-25 09:03:12,393.840,2606000.000,1025027080.000,,393.980,393.970,393.920,393.910,393.900,393.740,393.680,393.570,393.560,393.550,5.000,3.000,1.000,46.000,3.000,1.000,1.000,2.000,5.000,1.000
2022-10-25 09:03:13,393.840,2606000.000,1025027080.000,,393.980,393.970,393.920,393.910,393.900,393.740,393.680,393.570,393.560,393.550,5.000,3.000,1.000,46.000,3.000,1.000,1.000,1.000,5.000,1.000
2022-10-25 09:03:14,393.840,2606000.000,1025027080.000,,393.980,393.970,393.920,393.910,393.900,393.750,393.740,393.680,393.570,393.560,5.000,3.000,1.000,46.000,3.000,3.000,1.000,1.000,1.000,5.000
2022-10-25 09:03:14,393.840,2606000.000,1025027080.000,,393.980,393.970,393.920,393.910,393.900,393.750,393.740,393.680,393.570,393.560,5.000,3.000,1.000,46.000,3.000,2.000,1.000,1.000,1.000,5.000
2022-10-25 09:03:16,393.840,2606000.000,1025027080.000,,393.970,393.920,393.910,393.900,393.800,393.750,393.740,393.680,393.570,393.560,5.000,3.000,1.000,46.000,3.000,1.000,2.000,1.000,1.000,5.000
2022-10-25 09:03:17,393.840,2606000.000,1025027080.000,,393.970,393.920,393.910,393.900,393.800,393.750,393.740,393.680,393.570,393.560,5.000,3.000,1.000,46.000,1.000,2.000,1.000,1.000,5.000,1.000
2022-10-25 09:03:18,393.840,2606000.000,1025027080.000,,393.920,393.910,393.900,393.800,393.790,393.750,393.740,393.680,393.570,393.560,1.000,5.000,3.000,1.000,46.000,1.000,2.000,1.000,1.000,1.000
