AU(T+D).SGE,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__,___,___,___,___,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_,_6_,_7_,_8_,_9_,_10_
Time,last,volume,amt,settle,ask5,ask4,ask3,ask2,ask1,bid1,bid2,bid3,bid4,bid5,asize5,asize4,asize3,asize2,asize1,bsize1,bsize2,bsize3,bsize4,bsize5,bsize6,bsize7,bsize8,bsize9,bsize10
#NAME?,389.240,1726000.000,672723500.000,,389.850,389.700,389.650,389.550,389.130,389.010,389.000,388.800,388.700,388.600,2.000,1.000,1.000,1.000,9.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:01,389.240,1726000.000,672723500.000,,389.700,389.650,389.550,389.130,389.120,389.010,389.000,388.800,388.700,388.600,1.000,1.000,1.000,9.000,1.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:01,389.240,1726000.000,672723500.000,,389.990,389.850,389.700,389.650,389.550,389.010,389.000,388.800,388.700,388.600,1.000,2.000,1.000,1.000,1.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:02,389.240,1726000.000,672723500.000,,389.700,389.650,389.550,389.540,389.210,389.010,389.000,388.800,388.700,388.600,1.000,1.000,1.000,3.000,9.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:02,389.240,1726000.000,672723500.000,,389.650,389.550,389.540,389.210,389.200,389.010,389.000,388.800,388.700,388.600,1.000,1.000,2.000,9.000,4.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:03,389.240,1726000.000,672723500.000,,389.550,389.540,389.210,389.200,389.190,389.010,389.000,388.800,388.700,388.600,1.000,2.000,9.000,4.000,1.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:03,389.240,1726000.000,672723500.000,,389.540,389.210,389.200,389.190,389.180,389.010,389.000,388.800,388.700,388.600,2.000,9.000,3.000,1.000,1.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:03,389.240,1726000.000,672723500.000,,389.550,389.540,389.210,389.200,389.180,389.010,389.000,388.800,388.700,388.600,1.000,2.000,9.000,2.000,1.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:13,389.240,1726000.000,672723500.000,,389.550,389.540,389.210,389.200,389.180,389.020,389.010,389.000,388.800,388.700,1.000,2.000,9.000,2.000,1.000,1.000,10.000,3.000,50.000,50.000,,,,,
2022-10-20 09:00:16,389.240,1726000.000,672723500.000,,389.550,389.540,389.210,389.200,389.180,389.010,389.000,388.800,388.700,388.600,1.000,2.000,9.000,2.000,1.000,10.000,3.000,50.000,50.000,51.000,,,,,
2022-10-20 09:00:17,389.240,1726000.000,672723500.000,,389.540,389.410,389.210,389.200,389.180,389.010,389.000,388.800,388.780,388.700,2.000,5.000,9.000,2.000,1.000,10.000,3.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:18,389.240,1726000.000,672723500.000,,389.410,389.210,389.200,389.180,389.170,389.010,389.000,388.800,388.780,388.700,5.000,9.000,2.000,1.000,1.000,10.000,3.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:18,389.240,1726000.000,672723500.000,,389.410,389.210,389.200,389.170,389.160,389.010,389.000,388.800,388.780,388.700,5.000,9.000,2.000,1.000,1.000,10.000,3.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:19,389.240,1726000.000,672723500.000,,389.540,389.410,389.210,389.170,389.060,389.010,389.000,388.800,388.780,388.700,2.000,5.000,9.000,1.000,2.000,10.000,3.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:19,389.240,1726000.000,672723500.000,,389.550,389.540,389.410,389.210,389.170,389.010,389.000,388.800,388.780,388.700,1.000,2.000,5.000,9.000,1.000,10.000,3.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:20,389.240,1726000.000,672723500.000,,389.540,389.410,389.210,389.170,389.160,389.010,389.000,388.800,388.780,388.700,2.000,5.000,9.000,1.000,3.000,10.000,3.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:20,389.240,1726000.000,672723500.000,,389.410,389.210,389.170,389.160,389.060,389.010,389.000,388.800,388.780,388.700,5.000,9.000,1.000,4.000,2.000,10.000,3.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:20,389.240,1726000.000,672723500.000,,389.540,389.410,389.210,389.170,389.060,389.010,389.000,388.800,388.780,388.700,2.000,5.000,9.000,1.000,2.000,10.000,3.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:21,389.240,1726000.000,672723500.000,,389.540,389.410,389.210,389.170,389.060,389.000,388.800,388.780,388.700,388.600,2.000,5.000,9.000,1.000,2.000,3.000,50.000,5.000,50.000,51.000,,,,,
2022-10-20 09:00:21,389.240,1726000.000,672723500.000,,389.550,389.540,389.410,389.210,389.170,389.000,388.800,388.780,388.700,388.600,1.000,2.000,5.000,9.000,1.000,3.000,50.000,5.000,50.000,51.000,,,,,
2022-10-20 09:00:21,389.240,1726000.000,672723500.000,,389.540,389.410,389.210,389.170,389.160,389.000,388.800,388.780,388.700,388.600,2.000,5.000,9.000,1.000,5.000,3.000,50.000,5.000,50.000,51.000,,,,,
2022-10-20 09:00:25,389.240,1726000.000,672723500.000,,389.540,389.410,389.210,389.170,389.160,389.000,388.810,388.800,388.780,388.700,2.000,5.000,9.000,1.000,5.000,3.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:27,389.240,1726000.000,672723500.000,,389.540,389.410,389.210,389.170,389.160,389.000,388.810,388.800,388.780,388.700,2.000,5.000,9.000,1.000,5.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:27,389.240,1726000.000,672723500.000,,389.410,389.170,389.160,389.150,389.040,389.000,388.810,388.800,388.780,388.700,5.000,1.000,5.000,1.000,2.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:28,389.040,1730000.000,674279660.000,,389.540,389.410,389.170,389.160,389.150,389.000,388.810,388.800,388.780,388.700,2.000,5.000,1.000,1.000,1.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:28,389.040,1730000.000,674279660.000,,389.170,389.160,389.140,389.110,389.040,389.000,388.810,388.800,388.780,388.700,1.000,1.000,4.000,9.000,2.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:28,389.040,1734000.000,675835820.000,,389.540,389.410,389.170,389.160,389.110,389.000,388.810,388.800,388.780,388.700,2.000,5.000,1.000,1.000,9.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:28,389.040,1734000.000,675835820.000,,389.410,389.170,389.160,389.110,389.100,389.000,388.810,388.800,388.780,388.700,5.000,1.000,1.000,9.000,3.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:29,389.040,1734000.000,675835820.000,,389.540,389.410,389.170,389.110,389.100,389.000,388.810,388.800,388.780,388.700,2.000,5.000,1.000,9.000,3.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:30,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.100,389.000,388.810,388.800,388.780,388.700,1.000,2.000,5.000,9.000,3.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:37,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.100,389.010,389.000,388.810,388.800,388.780,1.000,2.000,5.000,9.000,3.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:37,389.040,1734000.000,675835820.000,,389.540,389.410,389.110,389.100,389.060,389.010,389.000,388.810,388.800,388.780,2.000,5.000,9.000,3.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:37,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.060,389.010,389.000,388.810,388.800,388.780,1.000,2.000,5.000,9.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:38,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.050,389.010,389.000,388.810,388.800,388.780,1.000,2.000,5.000,9.000,1.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:38,389.040,1734000.000,675835820.000,,389.540,389.410,389.110,389.050,389.040,389.010,389.000,388.810,388.800,388.780,2.000,5.000,9.000,1.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:38,389.040,1734000.000,675835820.000,,389.650,389.550,389.540,389.410,389.110,389.010,389.000,388.810,388.800,388.780,1.000,1.000,2.000,5.000,9.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:39,389.040,1734000.000,675835820.000,,389.540,389.410,389.110,389.100,389.060,389.010,389.000,388.810,388.800,388.780,2.000,5.000,9.000,3.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:39,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.060,389.010,389.000,388.810,388.800,388.780,1.000,2.000,5.000,9.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:40,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.050,389.010,389.000,388.810,388.800,388.780,1.000,2.000,5.000,9.000,1.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:40,389.040,1734000.000,675835820.000,,389.540,389.410,389.110,389.050,389.040,389.010,389.000,388.810,388.800,388.780,2.000,5.000,9.000,1.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:41,389.040,1734000.000,675835820.000,,389.540,389.410,389.110,389.100,389.060,389.010,389.000,388.810,388.800,388.780,2.000,5.000,9.000,3.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:41,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.060,389.010,389.000,388.810,388.800,388.780,1.000,2.000,5.000,9.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:48,389.040,1734000.000,675835820.000,,389.540,389.410,389.110,389.060,389.050,389.010,389.000,388.810,388.800,388.780,2.000,5.000,9.000,2.000,1.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:48,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.050,389.010,389.000,388.810,388.800,388.780,1.000,2.000,5.000,9.000,1.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:50,389.040,1734000.000,675835820.000,,389.540,389.410,389.110,389.050,389.040,389.010,389.000,388.810,388.800,388.780,2.000,5.000,9.000,1.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:58,389.040,1734000.000,675835820.000,,389.550,389.540,389.410,389.110,389.050,389.010,389.000,388.810,388.800,388.780,1.000,2.000,5.000,9.000,1.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:58,389.040,1734000.000,675835820.000,,389.540,389.410,389.110,389.050,389.020,389.010,389.000,388.810,388.800,388.780,2.000,5.000,9.000,1.000,2.000,1.000,4.000,1.000,50.000,5.000,,,,,
2022-10-20 09:00:58,389.010,1736000.000,676613840.000,,389.550,389.540,389.410,389.110,389.020,389.000,388.810,388.800,388.780,388.700,1.000,2.000,5.000,9.000,2.000,4.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:00:59,389.000,1744000.000,679725840.000,,389.550,389.540,389.410,389.110,389.000,388.810,388.800,388.780,388.700,388.600,1.000,2.000,5.000,9.000,1.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:00,389.000,1744000.000,679725840.000,,389.540,389.410,389.110,389.100,389.090,388.820,388.810,388.800,388.780,388.700,2.000,5.000,9.000,4.000,1.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:01,389.000,1744000.000,679725840.000,,389.410,389.110,389.100,389.090,389.080,388.820,388.810,388.800,388.780,388.700,5.000,9.000,4.000,1.000,1.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:01,389.000,1744000.000,679725840.000,,389.110,389.100,389.090,389.080,389.070,388.820,388.810,388.800,388.780,388.700,9.000,4.000,1.000,1.000,1.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:02,389.000,1744000.000,679725840.000,,389.110,389.100,389.090,389.080,389.070,388.820,388.810,388.800,388.780,388.700,9.000,1.000,1.000,1.000,1.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:02,389.000,1744000.000,679725840.000,,389.100,389.090,389.080,389.070,389.060,388.820,388.810,388.800,388.780,388.700,1.000,1.000,1.000,1.000,4.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:02,389.000,1744000.000,679725840.000,,389.090,389.080,389.070,389.060,389.050,388.820,388.810,388.800,388.780,388.700,1.000,1.000,1.000,4.000,1.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:03,389.000,1744000.000,679725840.000,,389.080,389.070,389.060,389.050,389.010,388.820,388.810,388.800,388.780,388.700,1.000,1.000,4.000,1.000,9.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:03,389.000,1744000.000,679725840.000,,389.070,389.060,389.050,389.010,389.000,388.820,388.810,388.800,388.780,388.700,1.000,1.000,1.000,9.000,1.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:04,389.000,1744000.000,679725840.000,,389.060,389.050,389.010,389.000,388.990,388.820,388.810,388.800,388.780,388.700,1.000,1.000,9.000,1.000,2.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:04,389.000,1744000.000,679725840.000,,389.060,389.050,389.010,388.990,388.980,388.820,388.810,388.800,388.780,388.700,1.000,1.000,9.000,2.000,1.000,2.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:07,389.000,1744000.000,679725840.000,,389.060,389.050,389.010,388.990,388.980,388.820,388.810,388.800,388.780,388.700,1.000,1.000,9.000,2.000,1.000,1.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:07,389.000,1744000.000,679725840.000,,389.060,389.050,389.010,388.990,388.980,388.810,388.800,388.780,388.700,388.600,1.000,1.000,9.000,2.000,1.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:08,389.000,1744000.000,679725840.000,,389.060,389.050,389.010,388.990,388.980,388.880,388.810,388.800,388.780,388.700,1.000,1.000,9.000,2.000,1.000,1.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:08,388.880,1746000.000,680503600.000,,389.060,389.050,389.010,388.990,388.880,388.810,388.800,388.780,388.700,388.600,1.000,1.000,9.000,2.000,4.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:08,388.880,1746000.000,680503600.000,,389.080,389.070,389.060,389.050,389.010,388.810,388.800,388.780,388.700,388.600,1.000,1.000,1.000,1.000,9.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:08,388.880,1746000.000,680503600.000,,389.060,389.050,389.010,389.000,388.860,388.810,388.800,388.780,388.700,388.600,1.000,1.000,9.000,5.000,2.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:09,388.860,1748000.000,681281320.000,,389.060,389.050,389.010,389.000,388.860,388.810,388.800,388.780,388.700,388.600,1.000,1.000,9.000,1.000,1.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:09,388.860,1750000.000,682059040.000,,389.070,389.060,389.050,389.010,389.000,388.810,388.800,388.780,388.700,388.600,1.000,1.000,1.000,9.000,1.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:09,388.860,1750000.000,682059040.000,,389.060,389.050,389.010,389.000,388.990,388.810,388.800,388.780,388.700,388.600,1.000,1.000,9.000,1.000,5.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:10,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.990,388.810,388.800,388.780,388.700,388.600,1.000,1.000,9.000,1.000,4.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:10,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,388.990,388.810,388.800,388.780,388.700,388.600,1.000,1.000,1.000,9.000,4.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:11,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,388.990,388.810,388.800,388.780,388.700,388.600,1.000,1.000,1.000,9.000,3.000,1.000,50.000,5.000,50.000,41.000,,,,,
2022-10-20 09:01:16,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,388.990,388.830,388.810,388.800,388.780,388.700,1.000,1.000,1.000,9.000,3.000,1.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:16,388.860,1750000.000,682059040.000,,389.040,389.010,388.990,388.980,388.880,388.830,388.810,388.800,388.780,388.700,1.000,9.000,3.000,1.000,2.000,1.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:17,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,388.880,388.830,388.810,388.800,388.780,388.700,1.000,1.000,1.000,9.000,2.000,1.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:17,388.860,1750000.000,682059040.000,,389.070,389.060,389.050,389.040,389.010,388.830,388.810,388.800,388.780,388.700,1.000,1.000,1.000,1.000,9.000,1.000,1.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:18,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.990,388.980,388.830,388.810,388.800,388.780,388.700,1.000,9.000,4.000,1.000,1.000,1.000,2.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:18,388.860,1750000.000,682059040.000,,389.010,389.000,388.990,388.980,388.880,388.830,388.810,388.800,388.780,388.700,9.000,4.000,1.000,1.000,2.000,1.000,2.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:18,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.990,388.880,388.830,388.810,388.800,388.780,388.700,1.000,9.000,1.000,1.000,2.000,1.000,2.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:19,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.990,388.830,388.810,388.800,388.780,388.700,1.000,1.000,9.000,1.000,1.000,1.000,2.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:20,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.990,388.980,388.830,388.810,388.800,388.780,388.700,1.000,9.000,1.000,1.000,3.000,1.000,2.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:20,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.980,388.830,388.810,388.800,388.780,388.700,1.000,1.000,9.000,1.000,3.000,1.000,2.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:22,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.980,388.880,388.830,388.810,388.800,388.780,388.700,1.000,9.000,1.000,3.000,2.000,1.000,2.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:22,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.880,388.830,388.810,388.800,388.780,388.700,1.000,1.000,9.000,1.000,2.000,1.000,2.000,50.000,5.000,50.000,,,,,
2022-10-20 09:01:22,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.880,388.840,388.830,388.810,388.800,388.780,1.000,1.000,9.000,1.000,2.000,1.000,1.000,2.000,50.000,5.000,,,,,
2022-10-20 09:01:24,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,389.000,388.840,388.830,388.810,388.800,388.780,1.000,1.000,1.000,9.000,1.000,1.000,1.000,2.000,50.000,5.000,,,,,
2022-10-20 09:01:24,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.990,388.840,388.830,388.810,388.800,388.780,1.000,1.000,9.000,1.000,4.000,1.000,1.000,2.000,50.000,5.000,,,,,
2022-10-20 09:01:26,388.860,1750000.000,682059040.000,,389.010,389.000,388.990,388.980,388.880,388.840,388.830,388.810,388.800,388.780,9.000,1.000,4.000,1.000,2.000,1.000,1.000,2.000,50.000,5.000,,,,,
2022-10-20 09:01:26,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.990,388.880,388.840,388.830,388.810,388.800,388.780,1.000,9.000,1.000,2.000,2.000,1.000,1.000,2.000,50.000,5.000,,,,,
2022-10-20 09:01:26,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.990,388.880,388.840,388.830,388.810,388.800,388.780,1.000,9.000,1.000,1.000,2.000,1.000,1.000,2.000,50.000,5.000,,,,,
2022-10-20 09:01:27,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,389.000,388.840,388.830,388.810,388.800,388.780,1.000,1.000,1.000,9.000,1.000,1.000,1.000,2.000,50.000,5.000,,,,,
2022-10-20 09:01:28,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.990,388.840,388.830,388.810,388.800,388.780,1.000,1.000,9.000,1.000,3.000,1.000,1.000,2.000,50.000,5.000,,,,,
2022-10-20 09:01:29,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.990,388.860,388.840,388.830,388.810,388.800,1.000,1.000,9.000,1.000,3.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:29,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.990,388.900,388.860,388.840,388.830,388.810,388.800,1.000,9.000,1.000,3.000,2.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:29,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.900,388.860,388.840,388.830,388.810,388.800,1.000,1.000,9.000,1.000,2.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:29,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,388.900,388.860,388.840,388.830,388.810,388.800,1.000,1.000,1.000,9.000,2.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:34,388.860,1750000.000,682059040.000,,389.070,389.060,389.050,389.040,389.010,388.860,388.840,388.830,388.810,388.800,1.000,1.000,1.000,1.000,9.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:35,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,389.000,388.860,388.840,388.830,388.810,388.800,1.000,1.000,1.000,9.000,3.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:36,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.920,388.900,388.860,388.840,388.830,388.810,1.000,1.000,9.000,3.000,2.000,2.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:36,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,388.920,388.900,388.860,388.840,388.830,388.810,1.000,1.000,1.000,9.000,2.000,2.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:40,388.860,1750000.000,682059040.000,,389.070,389.060,389.050,389.040,389.010,388.900,388.860,388.840,388.830,388.810,1.000,1.000,1.000,1.000,9.000,2.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:40,388.860,1750000.000,682059040.000,,389.050,389.040,389.010,389.000,388.940,388.900,388.860,388.840,388.830,388.810,1.000,1.000,9.000,3.000,2.000,2.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:40,388.860,1750000.000,682059040.000,,389.060,389.050,389.040,389.010,388.940,388.900,388.860,388.840,388.830,388.810,1.000,1.000,1.000,9.000,2.000,2.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:41,388.860,1750000.000,682059040.000,,389.070,389.060,389.050,389.040,389.010,388.860,388.840,388.830,388.810,388.800,1.000,1.000,1.000,1.000,9.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:43,388.860,1750000.000,682059040.000,,389.080,389.070,389.060,389.040,389.010,388.860,388.840,388.830,388.810,388.800,1.000,1.000,1.000,1.000,9.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:43,388.860,1750000.000,682059040.000,,389.070,389.060,389.040,389.010,389.000,388.860,388.840,388.830,388.810,388.800,1.000,1.000,1.000,9.000,1.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:44,388.860,1750000.000,682059040.000,,389.060,389.040,389.010,389.000,388.990,388.860,388.840,388.830,388.810,388.800,1.000,1.000,9.000,1.000,2.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:45,388.860,1750000.000,682059040.000,,389.060,389.040,389.010,388.990,388.980,388.860,388.840,388.830,388.810,388.800,1.000,1.000,9.000,2.000,1.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:51,388.860,1750000.000,682059040.000,,389.060,389.040,389.010,388.990,388.980,388.880,388.860,388.840,388.830,388.810,1.000,1.000,9.000,2.000,1.000,1.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:51,388.860,1750000.000,682059040.000,,389.040,389.010,388.990,388.980,388.920,388.880,388.860,388.840,388.830,388.810,1.000,9.000,2.000,1.000,2.000,1.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:51,388.860,1750000.000,682059040.000,,389.070,389.060,389.040,389.010,388.920,388.880,388.860,388.840,388.830,388.810,1.000,1.000,1.000,9.000,2.000,1.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:51,388.860,1750000.000,682059040.000,,389.080,389.070,389.060,389.040,389.010,388.880,388.860,388.840,388.830,388.810,1.000,1.000,1.000,1.000,9.000,1.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:52,388.860,1750000.000,682059040.000,,389.070,389.060,389.040,389.010,389.000,388.880,388.860,388.840,388.830,388.810,1.000,1.000,1.000,9.000,3.000,1.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:52,388.860,1750000.000,682059040.000,,389.060,389.040,389.010,389.000,388.990,388.880,388.860,388.840,388.830,388.810,1.000,1.000,9.000,3.000,3.000,1.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:52,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.990,388.980,388.880,388.860,388.840,388.830,388.810,1.000,9.000,2.000,3.000,1.000,1.000,1.000,1.000,1.000,2.000,,,,,
2022-10-20 09:01:53,388.860,1750000.000,682059040.000,,389.040,389.010,389.000,388.990,388.980,388.880,388.860,388.840,388.810,388.800,1.000,9.000,2.000,3.000,1.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:55,388.860,1750000.000,682059040.000,,389.010,389.000,388.990,388.980,388.920,388.880,388.860,388.840,388.810,388.800,9.000,2.000,3.000,1.000,2.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:55,388.860,1750000.000,682059040.000,,389.060,389.040,389.010,388.990,388.920,388.880,388.860,388.840,388.810,388.800,1.000,1.000,9.000,3.000,2.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:55,388.860,1750000.000,682059040.000,,389.070,389.060,389.040,389.010,388.990,388.880,388.860,388.840,388.810,388.800,1.000,1.000,1.000,9.000,3.000,1.000,1.000,1.000,2.000,50.000,,,,,
2022-10-20 09:01:56,388.860,1750000.000,682059040.000,,389.060,389.040,389.010,388.990,388.980,388.880,388.860,388.840,388.810,388.800,1.000,1.000,9.000,3.000,1.000,1.000,1.000,1.000,2.000,50.000,,,,,
