AU(T+D).SGE,#NAME?,,,,,,,,,,,,,,,,,,,,,,,
__,___,___,___,___,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_,_5_,_4_,_3_,_2_,_1_,_1_,_2_,_3_,_4_,_5_
2022-10-21 09:00:12,388.400,1824000.000,709517680.000,,388.540,388.530,388.520,388.510,388.500,388.400,388.300,388.200,388.060,388.010,1.000,1.000,1.000,2.000,3.000,20.000,7.000,11.000,5.000,3.000
2022-10-21 09:00:13,388.400,1824000.000,709517680.000,,388.540,388.530,388.520,388.510,388.500,388.400,388.300,388.200,388.060,388.010,1.000,1.000,1.000,1.000,2.000,20.000,7.000,11.000,5.000,3.000
2022-10-21 09:00:14,388.400,1824000.000,709517680.000,,388.530,388.520,388.510,388.500,388.490,388.400,388.300,388.200,388.060,388.010,1.000,1.000,1.000,2.000,1.000,20.000,7.000,11.000,5.000,3.000
2022-10-21 09:00:14,388.400,1824000.000,709517680.000,,388.520,388.510,388.500,388.490,388.480,388.400,388.300,388.200,388.060,388.010,1.000,1.000,1.000,1.000,1.000,20.000,7.000,11.000,5.000,3.000
2022-10-21 09:00:14,388.400,1824000.000,709517680.000,,388.540,388.530,388.510,388.490,388.480,388.400,388.300,388.200,388.060,388.010,1.000,1.000,1.000,1.000,1.000,20.000,7.000,11.000,5.000,3.000
2022-10-21 09:00:15,388.400,1826000.000,710294480.000,,388.540,388.530,388.510,388.490,388.470,388.400,388.300,388.200,388.060,388.010,1.000,1.000,1.000,1.000,1.000,19.000,7.000,11.000,5.000,3.000
2022-10-21 09:00:15,388.400,1828000.000,711071280.000,,388.540,388.530,388.510,388.490,388.470,388.400,388.300,388.200,388.130,388.060,1.000,1.000,1.000,1.000,3.000,18.000,7.000,11.000,5.000,5.000
2022-10-21 09:00:15,388.400,1830000.000,711848080.000,,388.550,388.540,388.530,388.510,388.460,388.400,388.300,388.200,388.130,388.060,1.000,1.000,1.000,1.000,1.000,17.000,7.000,11.000,5.000,5.000
2022-10-21 09:00:15,388.400,1830000.000,711848080.000,,388.560,388.550,388.540,388.530,388.460,388.400,388.300,388.200,388.130,388.060,1.000,1.000,1.000,1.000,1.000,17.000,7.000,11.000,5.000,5.000
2022-10-21 09:00:20,388.400,1864000.000,725053680.000,,388.560,388.550,388.540,388.530,388.400,388.300,388.200,388.130,388.060,388.010,1.000,1.000,1.000,1.000,1.000,7.000,11.000,5.000,5.000,3.000
2022-10-21 09:00:24,388.400,1864000.000,725053680.000,,388.560,388.550,388.540,388.530,388.400,388.300,388.200,388.130,388.060,388.010,1.000,1.000,1.000,1.000,1.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:26,388.400,1864000.000,725053680.000,,388.570,388.560,388.550,388.540,388.530,388.300,388.200,388.130,388.060,388.010,1.000,1.000,1.000,1.000,1.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:27,388.400,1864000.000,725053680.000,,388.540,388.530,388.520,388.510,388.500,388.300,388.200,388.130,388.060,388.010,1.000,1.000,4.000,1.000,1.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:28,388.400,1864000.000,725053680.000,,388.550,388.540,388.530,388.520,388.500,388.300,388.200,388.130,388.060,388.010,1.000,1.000,1.000,4.000,1.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:31,388.400,1864000.000,725053680.000,,388.540,388.530,388.520,388.500,388.490,388.300,388.200,388.130,388.060,388.010,1.000,1.000,4.000,1.000,1.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:31,388.400,1864000.000,725053680.000,,388.540,388.530,388.520,388.490,388.480,388.300,388.200,388.130,388.060,388.010,1.000,1.000,4.000,3.000,2.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:32,388.400,1864000.000,725053680.000,,388.540,388.530,388.520,388.490,388.480,388.300,388.200,388.130,388.060,388.010,1.000,1.000,3.000,3.000,3.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:32,388.400,1864000.000,725053680.000,,388.530,388.520,388.490,388.480,388.470,388.300,388.200,388.130,388.060,388.010,1.000,3.000,3.000,3.000,1.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:32,388.400,1864000.000,725053680.000,,388.520,388.490,388.480,388.470,388.460,388.300,388.200,388.130,388.060,388.010,2.000,3.000,2.000,1.000,1.000,7.000,1.000,5.000,5.000,3.000
2022-10-21 09:00:33,388.400,1864000.000,725053680.000,,388.490,388.480,388.470,388.460,388.450,388.300,388.200,388.130,388.010,388.000,3.000,2.000,1.000,1.000,1.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:33,388.400,1864000.000,725053680.000,,388.490,388.480,388.470,388.450,388.440,388.300,388.200,388.130,388.010,388.000,3.000,2.000,1.000,1.000,1.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:34,388.400,1864000.000,725053680.000,,388.530,388.520,388.490,388.480,388.440,388.300,388.200,388.130,388.010,388.000,1.000,2.000,3.000,1.000,1.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:36,388.400,1864000.000,725053680.000,,388.520,388.490,388.480,388.440,388.430,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,1.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:36,388.400,1864000.000,725053680.000,,388.520,388.490,388.480,388.430,388.420,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,1.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:37,388.400,1864000.000,725053680.000,,388.520,388.490,388.480,388.430,388.420,388.400,388.300,388.200,388.130,388.010,2.000,3.000,1.000,1.000,1.000,1.000,7.000,1.000,5.000,3.000
2022-10-21 09:00:37,388.400,1866000.000,725830480.000,,388.520,388.490,388.480,388.430,388.400,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,1.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:37,388.400,1866000.000,725830480.000,,388.530,388.520,388.490,388.480,388.400,388.300,388.200,388.130,388.010,388.000,1.000,2.000,3.000,1.000,2.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:40,388.400,1866000.000,725830480.000,,388.530,388.520,388.490,388.480,388.400,388.300,388.200,388.130,388.010,388.000,1.000,2.000,3.000,1.000,1.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:53,388.400,1866000.000,725830480.000,,388.520,388.490,388.480,388.400,388.390,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,1.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:53,388.400,1866000.000,725830480.000,,388.520,388.490,388.480,388.390,388.380,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,2.000,7.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:54,388.300,1868000.000,726607080.000,,388.490,388.480,388.390,388.380,388.370,388.300,388.200,388.130,388.010,388.000,3.000,1.000,1.000,1.000,1.000,6.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:54,388.300,1870000.000,727383680.000,,388.520,388.490,388.480,388.390,388.380,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:54,388.300,1870000.000,727383680.000,,388.520,388.490,388.480,388.390,388.370,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:54,388.300,1870000.000,727383680.000,,388.530,388.520,388.490,388.480,388.390,388.300,388.200,388.130,388.010,388.000,1.000,2.000,3.000,1.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:55,388.300,1870000.000,727383680.000,,388.520,388.490,388.480,388.390,388.380,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,2.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:55,388.300,1870000.000,727383680.000,,388.490,388.480,388.390,388.380,388.370,388.300,388.200,388.130,388.010,388.000,3.000,1.000,1.000,1.000,2.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:55,388.300,1870000.000,727383680.000,,388.490,388.480,388.390,388.380,388.370,388.300,388.200,388.130,388.010,388.000,3.000,1.000,1.000,1.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:57,388.300,1870000.000,727383680.000,,388.520,388.490,388.480,388.380,388.370,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,1.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:58,388.300,1870000.000,727383680.000,,388.540,388.530,388.520,388.490,388.480,388.300,388.200,388.130,388.010,388.000,1.000,1.000,2.000,3.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:59,388.300,1870000.000,727383680.000,,388.520,388.490,388.480,388.470,388.460,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,14.000,3.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:59,388.300,1870000.000,727383680.000,,388.490,388.480,388.470,388.460,388.450,388.300,388.200,388.130,388.010,388.000,3.000,1.000,13.000,3.000,2.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:59,388.300,1870000.000,727383680.000,,388.480,388.470,388.460,388.450,388.440,388.300,388.200,388.130,388.010,388.000,1.000,13.000,3.000,2.000,3.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:00:59,388.300,1870000.000,727383680.000,,388.470,388.460,388.450,388.440,388.430,388.300,388.200,388.130,388.010,388.000,13.000,3.000,2.000,4.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:00,388.300,1870000.000,727383680.000,,388.460,388.450,388.440,388.430,388.420,388.300,388.200,388.130,388.010,388.000,3.000,2.000,3.000,1.000,3.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:00,388.300,1870000.000,727383680.000,,388.460,388.450,388.440,388.430,388.420,388.300,388.200,388.130,388.010,388.000,3.000,2.000,3.000,1.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:01,388.300,1870000.000,727383680.000,,388.470,388.460,388.450,388.440,388.420,388.300,388.200,388.130,388.010,388.000,12.000,3.000,2.000,3.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:01,388.300,1870000.000,727383680.000,,388.470,388.460,388.450,388.440,388.420,388.300,388.200,388.130,388.010,388.000,12.000,2.000,2.000,3.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:03,388.300,1870000.000,727383680.000,,388.460,388.450,388.440,388.420,388.410,388.300,388.200,388.130,388.010,388.000,2.000,2.000,3.000,1.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:03,388.300,1870000.000,727383680.000,,388.470,388.460,388.450,388.440,388.420,388.300,388.200,388.130,388.010,388.000,12.000,2.000,2.000,3.000,1.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:04,388.300,1870000.000,727383680.000,,388.460,388.450,388.440,388.420,388.410,388.300,388.200,388.130,388.010,388.000,2.000,2.000,3.000,1.000,3.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:05,388.300,1870000.000,727383680.000,,388.450,388.440,388.420,388.410,388.400,388.300,388.200,388.130,388.010,388.000,2.000,3.000,1.000,2.000,2.000,5.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:05,388.300,1880000.000,731266680.000,,388.450,388.440,388.420,388.410,388.400,388.200,388.130,388.010,388.000,387.760,2.000,3.000,1.000,2.000,1.000,1.000,5.000,3.000,11.000,1.000
2022-10-21 09:01:05,388.300,1880000.000,731266680.000,,388.460,388.450,388.440,388.420,388.410,388.200,388.130,388.010,388.000,387.760,2.000,2.000,3.000,1.000,2.000,1.000,5.000,3.000,11.000,1.000
2022-10-21 09:01:06,388.300,1880000.000,731266680.000,,388.450,388.440,388.420,388.410,388.400,388.200,388.130,388.010,388.000,387.760,2.000,3.000,1.000,2.000,1.000,1.000,5.000,3.000,11.000,1.000
2022-10-21 09:01:06,388.300,1880000.000,731266680.000,,388.450,388.440,388.420,388.410,388.400,388.200,388.130,388.010,388.000,387.760,2.000,2.000,1.000,2.000,1.000,1.000,5.000,3.000,11.000,1.000
2022-10-21 09:01:07,388.300,1880000.000,731266680.000,,388.450,388.440,388.420,388.410,388.400,388.300,388.200,388.130,388.010,388.000,2.000,2.000,1.000,2.000,1.000,3.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:08,388.300,1886000.000,733596480.000,,388.460,388.450,388.440,388.420,388.410,388.200,388.130,388.010,388.000,387.760,2.000,2.000,2.000,1.000,2.000,1.000,5.000,3.000,11.000,1.000
2022-10-21 09:01:08,388.300,1886000.000,733596480.000,,388.450,388.440,388.420,388.410,388.400,388.300,388.200,388.130,388.010,388.000,2.000,2.000,1.000,2.000,2.000,1.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:10,388.300,1886000.000,733596480.000,,388.440,388.420,388.410,388.400,388.390,388.300,388.200,388.130,388.010,388.000,2.000,1.000,2.000,2.000,1.000,1.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:11,388.300,1886000.000,733596480.000,,388.440,388.420,388.410,388.400,388.390,388.300,388.200,388.130,388.010,388.000,1.000,1.000,2.000,2.000,1.000,1.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:12,388.300,1886000.000,733596480.000,,388.450,388.440,388.410,388.400,388.390,388.300,388.200,388.130,388.010,388.000,2.000,1.000,2.000,2.000,1.000,1.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:19,388.300,1886000.000,733596480.000,,388.450,388.440,388.410,388.400,388.390,388.300,388.200,388.130,388.010,388.000,2.000,1.000,1.000,2.000,1.000,1.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:20,388.300,1886000.000,733596480.000,,388.470,388.460,388.450,388.440,388.390,388.300,388.200,388.130,388.010,388.000,12.000,2.000,2.000,1.000,1.000,1.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:22,388.300,1886000.000,733596480.000,,388.470,388.460,388.450,388.440,388.390,388.300,388.200,388.130,388.010,388.000,12.000,2.000,2.000,1.000,1.000,2.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:25,388.300,1886000.000,733596480.000,,388.480,388.470,388.460,388.450,388.390,388.300,388.200,388.130,388.010,388.000,1.000,12.000,2.000,2.000,1.000,2.000,1.000,5.000,3.000,11.000
2022-10-21 09:01:25,388.300,1886000.000,733596480.000,,388.480,388.470,388.460,388.450,388.390,388.300,388.200,388.130,388.010,388.000,1.000,12.000,2.000,2.000,1.000,2.000,1.000,5.000,3.000,13.000
2022-10-21 09:01:26,388.300,1886000.000,733596480.000,,388.490,388.480,388.470,388.460,388.390,388.300,388.200,388.130,388.010,388.000,1.000,1.000,12.000,2.000,1.000,2.000,1.000,5.000,3.000,13.000
2022-10-21 09:01:33,388.300,1886000.000,733596480.000,,388.490,388.480,388.470,388.460,388.390,388.300,388.200,388.130,388.010,388.000,1.000,1.000,12.000,2.000,2.000,2.000,1.000,5.000,3.000,13.000
2022-10-21 09:01:37,388.300,1886000.000,733596480.000,,388.520,388.490,388.480,388.470,388.390,388.300,388.200,388.130,388.010,388.000,2.000,1.000,1.000,12.000,2.000,2.000,1.000,5.000,3.000,13.000
2022-10-21 09:01:38,388.300,1886000.000,733596480.000,,388.500,388.490,388.480,388.470,388.390,388.300,388.200,388.130,388.010,388.000,1.000,1.000,1.000,12.000,2.000,2.000,1.000,5.000,3.000,13.000
2022-10-21 09:01:49,388.300,1886000.000,733596480.000,,388.490,388.480,388.470,388.460,388.390,388.300,388.200,388.130,388.010,388.000,1.000,1.000,12.000,15.000,2.000,2.000,1.000,5.000,3.000,13.000
2022-10-21 09:01:51,388.300,1886000.000,733596480.000,,388.490,388.480,388.470,388.460,388.390,388.300,388.200,388.130,388.010,388.000,1.000,1.000,12.000,15.000,2.000,2.000,1.000,6.000,3.000,13.000
2022-10-21 09:02:02,388.300,1886000.000,733596480.000,,388.480,388.470,388.460,388.390,388.380,388.300,388.200,388.130,388.010,388.000,1.000,12.000,15.000,2.000,3.000,2.000,1.000,6.000,3.000,13.000
2022-10-21 09:02:02,388.300,1886000.000,733596480.000,,388.470,388.460,388.390,388.380,388.370,388.300,388.200,388.130,388.010,388.000,12.000,15.000,1.000,3.000,1.000,2.000,1.000,6.000,3.000,13.000
2022-10-21 09:02:03,388.300,1886000.000,733596480.000,,388.470,388.460,388.390,388.380,388.370,388.300,388.200,388.130,388.010,388.000,12.000,15.000,1.000,2.000,1.000,2.000,1.000,6.000,3.000,13.000
2022-10-21 09:02:05,388.300,1886000.000,733596480.000,,388.460,388.390,388.380,388.370,388.360,388.300,388.200,388.130,388.010,388.000,15.000,1.000,2.000,1.000,1.000,2.000,1.000,6.000,3.000,13.000
2022-10-21 09:02:05,388.300,1886000.000,733596480.000,,388.460,388.390,388.380,388.360,388.350,388.300,388.200,388.130,388.010,388.000,15.000,1.000,2.000,1.000,1.000,2.000,1.000,6.000,3.000,13.000
2022-10-21 09:02:05,388.300,1888000.000,734373080.000,,388.470,388.460,388.390,388.380,388.360,388.300,388.200,388.130,388.010,388.000,12.000,15.000,1.000,2.000,1.000,1.000,1.000,6.000,3.000,13.000
2022-10-21 09:02:05,388.300,1890000.000,735149680.000,,388.390,388.380,388.360,388.350,388.300,388.200,388.130,388.010,388.000,387.760,1.000,2.000,1.000,2.000,1.000,1.000,6.000,3.000,13.000,1.000
2022-10-21 09:02:06,388.300,1890000.000,735149680.000,,388.460,388.390,388.360,388.350,388.300,388.200,388.130,388.010,388.000,387.760,15.000,1.000,1.000,1.000,1.000,1.000,6.000,3.000,13.000,1.000
2022-10-21 09:02:09,388.300,1890000.000,735149680.000,,388.470,388.460,388.360,388.350,388.300,388.200,388.130,388.010,388.000,387.760,12.000,15.000,1.000,1.000,1.000,1.000,6.000,3.000,13.000,1.000
2022-10-21 09:02:10,388.300,1890000.000,735149680.000,,388.470,388.460,388.360,388.350,388.240,388.200,388.130,388.010,388.000,387.760,12.000,15.000,1.000,1.000,9.000,1.000,6.000,3.000,13.000,1.000
2022-10-21 09:02:11,388.300,1890000.000,735149680.000,,388.460,388.450,388.360,388.350,388.240,388.200,388.130,388.010,388.000,387.760,15.000,1.000,1.000,1.000,9.000,1.000,6.000,3.000,13.000,1.000
2022-10-21 09:02:18,388.300,1890000.000,735149680.000,,388.450,388.360,388.350,388.240,388.230,388.200,388.130,388.010,388.000,387.760,1.000,1.000,1.000,9.000,1.000,1.000,6.000,3.000,13.000,1.000
2022-10-21 09:02:19,388.200,1892000.000,735926080.000,,388.450,388.360,388.350,388.240,388.230,388.130,388.010,388.000,387.760,387.720,1.000,1.000,1.000,9.000,1.000,6.000,3.000,13.000,1.000,6.000
2022-10-21 09:02:19,388.200,1892000.000,735926080.000,,388.450,388.360,388.350,388.240,388.230,388.130,388.010,388.000,387.760,387.720,1.000,1.000,1.000,9.000,1.000,1.000,3.000,13.000,1.000,6.000
2022-10-21 09:02:19,388.200,1892000.000,735926080.000,,388.450,388.360,388.350,388.240,388.230,388.130,388.010,388.000,387.850,387.760,1.000,1.000,1.000,9.000,1.000,1.000,3.000,13.000,5.000,1.000
2022-10-21 09:02:22,388.200,1892000.000,735926080.000,,388.360,388.350,388.240,388.230,388.220,388.130,388.010,388.000,387.850,387.760,1.000,1.000,9.000,1.000,1.000,1.000,3.000,13.000,5.000,1.000
2022-10-21 09:02:22,388.200,1892000.000,735926080.000,,388.360,388.350,388.240,388.220,388.210,388.130,388.010,388.000,387.850,387.760,1.000,1.000,9.000,1.000,1.000,1.000,3.000,13.000,5.000,1.000
2022-10-21 09:02:22,388.130,1894000.000,736702340.000,,388.360,388.350,388.240,388.220,388.200,388.010,388.000,387.850,387.760,387.720,1.000,1.000,9.000,1.000,3.000,3.000,13.000,5.000,1.000,6.000
2022-10-21 09:02:22,388.190,1898000.000,738255100.000,,388.360,388.350,388.240,388.220,388.200,388.020,388.010,388.000,387.850,387.760,1.000,1.000,9.000,1.000,2.000,1.000,3.000,13.000,5.000,1.000
2022-10-21 09:02:23,388.190,1898000.000,738255100.000,,388.360,388.350,388.240,388.200,388.190,388.020,388.010,388.000,387.850,387.760,1.000,1.000,9.000,1.000,1.000,1.000,3.000,13.000,5.000,1.000
2022-10-21 09:02:23,388.190,1898000.000,738255100.000,,388.360,388.350,388.240,388.200,388.190,388.020,388.010,388.000,387.850,387.760,1.000,1.000,9.000,1.000,1.000,2.000,3.000,13.000,5.000,1.000
2022-10-21 09:02:24,388.190,1898000.000,738255100.000,,388.450,388.360,388.350,388.240,388.190,388.020,388.010,388.000,387.850,387.760,1.000,1.000,1.000,9.000,1.000,2.000,3.000,13.000,5.000,1.000
